"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.294208622E2,7.471053220E-2,-3.911304876E-2,2.188577151E0
2.294308352E2,4.952557671E-1,1.861111732E-1,1.131067269E0
2.294408092E2,1.030671308E0,2.888344730E-1,2.898967659E-1
2.294507822E2,1.659478394E0,2.958999561E-1,-2.761090314E-1
2.294607562E2,2.072446624E0,2.092861739E-1,-4.237015253E-1
2.294707292E2,2.010809954E0,-1.282446420E-1,5.253606319E-2
2.294807032E2,1.322560658E0,-5.473911864E-1,1.442618614E0
2.294906762E2,3.454940658E-1,-1.008674813E0,2.860064380E0
2.295006502E2,-4.671278458E-1,-1.406036240E0,3.871422188E0
2.295106232E2,-9.881765947E-1,-1.692491335E0,4.233654858E0
2.295205962E2,-1.160141234E0,-1.939857501E0,3.828183197E0
2.295305702E2,-7.774664046E-1,-1.972440818E0,2.806264148E0
2.295405432E2,7.450196933E-2,-1.560088007E0,1.726044266E0
2.295505172E2,1.044053830E0,-1.086258009E0,7.784860128E-1
2.295604902E2,1.703491409E0,-7.315360871E-1,2.410046875E-2
2.295704642E2,1.969127347E0,-3.347769235E-1,-4.041437584E-1
2.295804372E2,1.987923075E0,1.059237733E-2,-4.839278466E-1
2.295904112E2,1.929996464E0,1.809700088E-1,-4.711458331E-1
2.296003842E2,1.701790016E0,3.187900512E-1,-2.328180009E-1
2.296103572E2,1.406307405E0,2.647480376E-1,1.794849622E-1
2.296203312E2,1.278645438E0,9.572929904E-2,5.258851272E-1
2.296303042E2,1.201537035E0,-1.626490742E-2,7.353686446E-1
2.296402782E2,1.236000232E0,-2.025965206E-2,7.240455115E-1
2.296502512E2,1.216778315E0,-5.367210411E-2,4.114796752E-1
2.296602252E2,1.075426627E0,-5.000801951E-2,-9.692403138E-2
2.296701982E2,8.500882383E-1,-5.657137290E-2,-4.758469945E-1
2.296801722E2,5.090293221E-1,-9.855832815E-2,-7.872691154E-1
2.296901452E2,2.976905197E-1,-1.015143880E-1,-1.194431791E0
2.297001182E2,3.094733901E-1,-5.159261495E-2,-1.669577705E0
2.297100922E2,4.227744127E-1,1.040409699E-2,-2.060917815E0
2.297200652E2,6.492678094E-1,1.340769473E-1,-2.334462842E0
2.297300392E2,8.727713419E-1,2.253319569E-1,-2.474577917E0
2.297400122E2,9.690335416E-1,3.153507189E-1,-2.467146690E0
2.297499862E2,9.807058997E-1,3.736005351E-1,-2.372018339E0
2.297599592E2,9.880421819E-1,4.159712139E-1,-2.304924463E0
2.297699322E2,9.481530614E-1,4.917476204E-1,-2.244839060E0
2.297799062E2,8.716242644E-1,5.753148571E-1,-2.129669961E0
2.297898792E2,8.404186977E-1,6.347924423E-1,-2.003721521E0
2.297998532E2,8.191768596E-1,6.802440190E-1,-1.860067711E0
2.298098262E2,7.297621880E-1,7.400611813E-1,-1.628776419E0
2.298198002E2,5.524268085E-1,7.449175863E-1,-1.429218550E0
2.298297732E2,2.958612183E-1,7.109690908E-1,-1.335316359E0
2.298397472E2,8.547368478E-2,6.807685143E-1,-1.269196630E0
2.298497202E2,-1.778813999E-1,6.310034466E-1,-1.181483132E0
2.298596932E2,-2.579562774E-1,5.909975280E-1,-8.760087991E-1
2.298696672E2,-3.073887847E-1,5.308638851E-1,-3.641727769E-1
2.298796402E2,-3.831612078E-1,5.440733300E-1,2.716557920E-1
2.298896142E2,-5.335825115E-1,5.807173920E-1,8.133751792E-1
2.298995872E2,-7.769151583E-1,6.775181933E-1,1.458524795E0
2.299095612E2,-9.871681693E-1,7.919673532E-1,2.161876425E0
2.299195342E2,-1.231809825E0,7.618157472E-1,2.584769865E0
2.299295082E2,-1.290608402E0,6.686587845E-1,2.482948206E0
2.299394812E2,-1.234725539E0,6.874097818E-1,1.649723484E0
2.299494542E2,-1.168829465E0,8.283785498E-1,4.242306983E-1
2.299594282E2,-1.063900523E0,9.028950275E-1,-4.741109562E-1
2.299694012E2,-9.889574904E-1,8.897823541E-1,-8.775507098E-1
2.299793752E2,-8.634646212E-1,7.143460040E-1,-6.962975496E-1
2.299893482E2,-9.145686281E-1,4.255080226E-1,1.389766216E-2
2.299993222E2,-1.095903796E0,3.729427233E-2,1.252015756E0
2.300092952E2,-1.330420632E0,-1.253738053E-1,2.568675989E0
2.300192682E2,-1.560785872E0,-3.305650279E-2,3.493654050E0
2.300292422E2,-1.575429493E0,1.221958436E-1,3.550718781E0
2.300392152E2,-1.553779007E0,2.582468109E-1,2.615537914E0
2.300491892E2,-1.435613942E0,3.530509342E-1,1.441053899E0
2.300591622E2,-9.257116670E-1,3.754001619E-1,5.524443501E-1
2.300691362E2,-3.553953023E-1,2.590218593E-1,-1.267161798E-1
2.300791092E2,-1.571189604E-1,2.915553287E-2,-3.863483423E-1
2.300890832E2,-3.352442622E-1,-8.176600188E-2,1.407009655E-1
2.300990562E2,-5.064109024E-1,-1.614965880E-1,1.140428077E0
2.301090293E2,-6.547730360E-1,-3.321851452E-1,2.034660893E0
2.301190033E2,-8.193937913E-1,-5.496498196E-1,2.528566428E0
2.301289763E2,-8.043540218E-1,-7.859691332E-1,2.556364676E0
2.301389503E2,-7.029562857E-1,-9.124178030E-1,2.164224667E0
2.301489233E2,-4.607790487E-1,-9.139991824E-1,1.375308391E0
2.301588973E2,-2.146379111E-1,-8.172819963E-1,5.053847891E-1
2.301688703E2,-1.121380114E-1,-8.242697114E-1,-3.382520700E-1
2.301788433E2,-8.439565008E-2,-8.250728264E-1,-9.812867475E-1
2.301888173E2,-7.452119205E-2,-7.120153038E-1,-1.282889054E0
2.301987903E2,-1.687753117E-1,-4.923162621E-1,-1.399124100E0
2.302087643E2,-1.406932362E-1,-2.794657718E-1,-1.609244379E0
2.302187373E2,-2.637266935E-2,-1.433341129E-1,-1.969548638E0
2.302287113E2,6.616792372E-2,-4.256144419E-2,-2.419249808E0
2.302386843E2,7.729485763E-3,1.405553699E-2,-2.702972499E0
2.302486583E2,8.584972470E-2,1.701729789E-2,-2.742272805E0
2.302586313E2,5.277283888E-2,-1.183884291E-1,-2.408399130E0
2.302686043E2,-2.432515350E-1,-3.673795362E-1,-1.811749245E0
2.302785783E2,-3.550621571E-1,-5.507857874E-1,-1.314025478E0
2.302885513E2,-2.392167552E-1,-5.647506925E-1,-1.207762274E0
2.302985253E2,-5.015198892E-2,-4.139803831E-1,-1.255366210E0
2.303084983E2,2.538077509E-1,-2.356443988E-1,-1.232844490E0
2.303184723E2,5.990162534E-1,-1.290609133E-1,-1.244770471E0
2.303284453E2,7.787545462E-1,5.680862367E-3,-1.263727729E0
2.303384193E2,8.252706085E-1,1.280772655E-1,-1.269260949E0
2.303483923E2,7.489609359E-1,1.820499896E-1,-1.368162509E0
2.303583653E2,5.150174556E-1,1.111795431E-1,-1.362886566E0
2.303683393E2,1.684904061E-1,-3.975171089E-2,-1.044196356E0
2.303783123E2,-2.490489945E-1,-1.958315845E-1,-4.612979525E-1
2.303882863E2,-5.240250548E-1,-2.911010000E-1,1.858005399E-1
2.303982593E2,-6.240679179E-1,-2.856363384E-1,6.813041192E-1
2.304082333E2,-5.512701561E-1,-1.770156831E-1,1.014044604E0
2.304182063E2,-3.768283078E-1,-3.966312557E-2,1.135175523E0
2.304281793E2,-6.715750102E-2,-1.666324899E-2,9.938962680E-1
2.304381533E2,3.528334543E-1,-1.076735526E-1,7.661606669E-1
2.304481263E2,6.928213068E-1,-6.176355422E-2,5.502960831E-1
2.304581003E2,8.507934125E-1,1.698769636E-1,4.664177746E-1
2.304680733E2,8.926849119E-1,2.915531360E-1,5.898010415E-1
2.304780473E2,7.760927474E-1,2.612829776E-1,8.343737000E-1
2.304880203E2,6.964302814E-1,1.555411988E-1,1.012703252E0
2.304979933E2,6.212872745E-1,6.715556413E-2,1.071290599E0
2.305079673E2,6.115545475E-1,-7.637326106E-2,1.250170959E0
2.305179403E2,7.067157530E-1,-2.904946437E-1,1.636087777E0
2.305279143E2,6.073412266E-1,-5.294278090E-1,2.036589305E0
2.305378873E2,3.015537020E-1,-6.879734534E-1,2.573208166E0
2.305478613E2,-9.374855474E-2,-6.863857882E-1,2.987781603E0
2.305578343E2,-2.335136003E-1,-4.249135070E-1,2.886904854E0
2.305678083E2,-7.906159155E-2,-5.378020450E-2,2.193540267E0
2.305777813E2,4.041407252E-1,2.912647220E-1,1.337875101E0
2.305877543E2,1.169401323E0,3.679703973E-1,5.408651090E-1
2.305977283E2,1.743576850E0,3.295201305E-1,1.361588484E-1
2.306077013E2,1.818648082E0,2.218970101E-1,-1.164005220E-1
2.306176753E2,1.380646460E0,1.331017779E-1,3.197140574E-2
2.306276483E2,7.383581067E-1,-6.043243557E-3,6.563435251E-1
2.306376223E2,1.770888098E-1,-1.739906260E-1,1.348864943E0
2.306475953E2,-2.036467902E-1,-2.695044552E-1,1.651661251E0
2.306575683E2,-2.878051438E-1,-3.661122253E-1,1.489976968E0
2.306675423E2,-1.274794242E-1,-3.865342107E-1,9.517080224E-1
2.306775153E2,1.578556364E-1,-2.924768499E-1,1.137990957E-1
2.306874893E2,3.220766249E-1,-2.677105294E-1,-5.872235888E-1
2.306974623E2,2.929298629E-1,-1.848268323E-1,-9.406234556E-1
2.307074363E2,4.161226933E-1,-1.161885604E-1,-1.149909337E0
2.307174093E2,3.869901473E-1,-7.465651855E-2,-1.384292638E0
2.307273833E2,2.019367354E-1,5.140433460E-3,-1.605399250E0
2.307373563E2,1.517073257E-1,4.866666824E-2,-1.812384253E0
2.307473293E2,1.816764256E-1,4.590678245E-2,-1.897741907E0
2.307573033E2,1.573155364E-1,7.849623889E-2,-1.944358833E0
2.307672763E2,7.315155488E-2,8.472323120E-3,-2.029722919E0
2.307772503E2,2.765828021E-2,-1.529362643E-1,-2.052189091E0
2.307872233E2,-1.441700089E-1,-2.913888292E-1,-1.892105775E0
2.307971973E2,-4.150428953E-1,-3.532354139E-1,-1.688269499E0
2.308071703E2,-5.018930512E-1,-3.766671073E-1,-1.666680409E0
2.308171433E2,-3.377702594E-1,-2.935870899E-1,-1.764554613E0
2.308271173E2,-1.165475795E-1,-1.346363796E-1,-1.848283818E0
2.308370903E2,-3.196022294E-2,8.558642641E-2,-1.918039931E0
2.308470643E2,2.800498355E-2,2.676615590E-1,-2.021650838E0
2.308570373E2,5.753440931E-2,3.946528503E-1,-2.076553270E0
2.308670113E2,6.924714971E-2,4.420802012E-1,-2.048253915E0
2.308769843E2,3.957969312E-2,5.126166254E-1,-1.778221310E0
2.308869573E2,-4.741532754E-2,4.757234721E-1,-1.267723716E0
2.308969313E2,-3.484890462E-1,2.841989467E-1,-7.120476097E-1
2.309069043E2,-7.341709886E-1,1.287923799E-1,3.853899837E-2
2.309168783E2,-1.018340992E0,1.777278739E-1,9.003185982E-1
2.309268513E2,-1.208009026E0,1.967753251E-1,1.561276746E0
2.309368253E2,-1.316420059E0,1.837535758E-1,2.047477990E0
2.309467983E2,-1.144838559E0,2.025988595E-1,2.220074932E0
2.309567713E2,-6.470161928E-1,1.016811799E-1,1.793825190E0
2.309667453E2,-2.885609695E-1,1.397046000E-3,1.045782706E0
2.309767183E2,-1.885325052E-1,1.066046816E-1,4.721205640E-1
2.309866923E2,-3.075196161E-1,3.707910942E-1,2.069189286E-1
2.309966653E2,-5.815060352E-1,6.966508676E-1,1.723320633E-1
2.310066393E2,-7.301451807E-1,8.939533192E-1,1.478585422E-1
2.310166123E2,-6.512655106E-1,9.179947311E-1,6.542508066E-2
2.310265863E2,-3.999923449E-1,9.751220280E-1,2.381845754E-1
2.310365593E2,-6.192183103E-3,9.258222525E-1,7.948588014E-1
2.310465323E2,2.092486603E-1,7.074280170E-1,1.263720712E0
2.310565063E2,5.846322125E-2,4.104189903E-1,1.661637771E0
2.310664793E2,-4.647314010E-1,2.987906733E-1,2.175124462E0
2.310764533E2,-1.016901480E0,2.018622565E-1,2.429847302E0
2.310864263E2,-1.455116160E0,1.560709566E-1,2.055322614E0
2.310964003E2,-1.497682721E0,2.195584162E-1,1.386551417E0
2.311063731E2,-9.963408427E-1,1.078497000E-1,7.544159496E-1
2.311163461E2,-3.763822018E-1,4.741682589E-2,5.103426433E-1
2.311263201E2,2.433527101E-2,1.675771075E-1,8.384825385E-1
2.311362931E2,2.868415044E-1,2.172114900E-1,1.529897663E0
2.311462671E2,1.537707350E-1,5.244513899E-3,2.096473564E0
2.311562401E2,-3.169069188E-1,-2.630234013E-1,2.528634256E0
2.311662141E2,-7.258268657E-1,-5.459096481E-1,2.597480543E0
2.311761871E2,-1.017958803E0,-7.479502447E-1,2.099669652E0
2.311861601E2,-1.084774059E0,-8.075007740E-1,1.230652953E0
2.311961341E2,-8.474746791E-1,-7.009585114E-1,4.075234491E-1
2.312061071E2,-4.325039238E-1,-5.340992957E-1,-2.974806046E-1
2.312160811E2,-9.259893732E-2,-3.703645398E-1,-1.043984687E0
2.312260541E2,1.516753305E-1,-1.936480880E-1,-1.775610529E0
2.312360281E2,3.055566693E-1,-9.345093146E-2,-2.302653989E0
2.312460011E2,2.799799978E-1,-9.703673646E-2,-2.511996004E0
2.312559741E2,8.700547256E-3,-1.281602959E-1,-2.301465835E0
2.312659481E2,-3.950693914E-1,-1.196628298E-1,-1.931866257E0
2.312759211E2,-6.314753900E-1,-2.080997738E-1,-1.867410645E0
2.312858951E2,-7.805531497E-1,-3.091724047E-1,-1.857077445E0
2.312958681E2,-8.125491869E-1,-2.469638774E-1,-1.730579951E0
2.313058421E2,-6.478789495E-1,-1.711275369E-1,-1.806692573E0
2.313158151E2,-2.118480766E-1,-1.315597209E-1,-2.120858792E0
2.313257881E2,2.378273837E-1,-4.907845840E-2,-2.338095717E0
2.313357621E2,3.140359725E-1,6.285903007E-2,-2.292982110E0
2.313457351E2,1.257802233E-1,1.131659885E-1,-1.971659483E0
2.313557091E2,-4.144480873E-2,1.175322506E-1,-1.567439711E0
2.313656821E2,-1.145252103E-1,7.922334015E-2,-1.148639907E0
2.313756561E2,-8.106119312E-2,1.483073160E-2,-6.843206978E-1
2.313856291E2,-5.585333481E-3,-6.274340138E-2,-2.942985499E-1
2.313956021E2,2.665939305E-2,-1.063745937E-1,-6.806159019E-3
2.314055761E2,1.717643352E-1,-6.912549108E-2,8.771875978E-2
2.314155491E2,1.857513136E-1,-7.184327692E-3,-9.506052375E-2
2.314255231E2,2.804185756E-2,7.162079036E-2,-3.610825235E-1
2.314354961E2,-3.494398400E-2,1.123435776E-1,-5.331514621E-1
2.314454701E2,-3.502379850E-2,1.224746096E-1,-7.058507305E-1
2.314554431E2,1.562851109E-2,1.949939708E-1,-7.873539001E-1
2.314654161E2,1.622647659E-1,2.659856008E-1,-6.811626166E-1
2.314753901E2,4.496416378E-1,2.554085724E-1,-2.906639206E-1
2.314853631E2,5.847846421E-1,1.388829200E-1,3.799754620E-1
2.314953371E2,4.653789802E-1,-6.127384990E-2,1.028811162E0
2.315053101E2,2.445910773E-1,-3.396017535E-1,1.551995460E0
2.315152841E2,2.477757633E-1,-5.141393866E-1,2.144750515E0
2.315252571E2,2.597006480E-1,-3.814334652E-1,2.227445347E0
2.315352301E2,3.163670016E-1,-2.442719655E-1,1.654801206E0
2.315452041E2,5.850278863E-1,-5.308365494E-2,8.756176203E-1
2.315551771E2,9.292164150E-1,9.859487325E-2,3.073074353E-1
2.315651511E2,1.377375089E0,1.661461477E-1,1.002534360E-1
2.315751241E2,1.367878334E0,-2.008547813E-2,4.780782920E-1
2.315850981E2,7.659401538E-1,-3.950263412E-1,1.480964069E0
2.315950711E2,8.192570396E-2,-9.887799543E-1,2.434383572E0
2.316050441E2,-6.520094957E-1,-1.347182991E0,3.320993958E0
2.316150181E2,-1.100277440E0,-1.515555905E0,4.049243032E0
2.316249911E2,-1.234424261E0,-1.614924949E0,3.978689359E0
2.316349651E2,-1.013573757E0,-1.521713461E0,3.067997215E0
2.316449381E2,-4.549084807E-1,-1.086673600E0,1.744369440E0
2.316549121E2,4.296948848E-1,-6.850630018E-1,4.169129080E-1
2.316648851E2,1.284686489E0,-3.715926012E-1,-6.046547234E-1
2.316748581E2,1.793378170E0,-6.189818636E-2,-1.203807802E0
2.316848321E2,1.824564003E0,7.363106310E-2,-1.408126473E0
2.316948051E2,1.588329035E0,1.973362193E-2,-1.069644023E0
2.317047791E2,1.310033584E0,-1.395541804E-1,-2.381968546E-1
2.317147521E2,1.041517600E0,-2.325208162E-1,5.825434774E-1
2.317247261E2,7.859828011E-1,-3.621319525E-1,1.053943664E0
2.317346991E2,5.956483302E-1,-4.633990033E-1,1.091913729E0
2.317446721E2,4.749032905E-1,-5.194309705E-1,6.819987684E-1
2.317546461E2,4.440692047E-1,-5.244370642E-1,-8.613124073E-2
2.317646191E2,6.024995494E-1,-3.778283644E-1,-1.102717629E0
2.317745931E2,9.049446228E-1,-1.372227493E-1,-1.923501230E0
2.317845661E2,1.142384336E0,1.356510177E-1,-2.504367142E0
2.317945401E2,1.399200845E0,3.090874739E-1,-2.854518880E0
2.318045131E2,1.498532175E0,3.714271250E-1,-2.867762239E0
2.318144861E2,1.269601842E0,3.154963146E-1,-2.511691949E0
2.318244601E2,8.533555162E-1,1.289185336E-1,-2.120261207E0
2.318344331E2,3.680009856E-1,-8.126504168E-2,-1.813662454E0
2.318444071E2,-1.762529503E-1,-1.637091744E-1,-1.407319558E0
2.318543801E2,-4.404851173E-1,-1.178788443E-1,-1.069508952E0
2.318643541E2,-2.861053948E-1,-7.659340873E-2,-1.094838506E0
2.318743271E2,1.603510454E-1,7.883917809E-2,-1.516483566E0
2.318843001E2,6.129897831E-1,3.508779627E-1,-1.943563612E0
2.318942741E2,8.468594789E-1,6.527705839E-1,-2.204179861E0
2.319042471E2,9.322066811E-1,8.078975075E-1,-2.257700011E0
2.319142211E2,8.718009965E-1,8.099947576E-1,-2.129548339E0
2.319241941E2,6.794929442E-1,7.862332812E-1,-1.899671488E0
2.319341681E2,4.263150845E-1,7.768732046E-1,-1.676590270E0
2.319441411E2,1.826828410E-1,7.083549468E-1,-1.433412173E0
2.319541141E2,-1.850678106E-1,6.915877636E-1,-1.063631916E0
2.319640881E2,-6.576937202E-1,6.756299812E-1,-3.938193297E-1
2.319740611E2,-9.714515115E-1,6.134810954E-1,2.902668947E-1
2.319840351E2,-1.116447476E0,4.714933039E-1,6.575714403E-1
2.319940081E2,-1.122006278E0,4.589872791E-1,9.133321613E-1
2.320039821E2,-9.827950367E-1,6.212511680E-1,1.084902332E0
2.320139551E2,-6.645880991E-1,7.793268424E-1,1.191342707E0
2.320239281E2,-2.792335642E-1,8.278484997E-1,1.322760049E0
2.320339021E2,-4.853821222E-2,7.939315791E-1,1.543983021E0
2.320438751E2,-1.443355948E-2,7.269213183E-1,1.801621867E0
2.320538491E2,-3.235969741E-1,6.674041182E-1,1.999391658E0
2.320638221E2,-7.902572619E-1,6.910973284E-1,1.736725375E0
2.320737961E2,-1.083129749E0,7.399310808E-1,8.791540164E-1
2.320837691E2,-1.014695326E0,6.392325255E-1,1.997157437E-1
2.320937421E2,-8.488047744E-1,3.998473705E-1,2.099928099E-1
2.321037161E2,-6.515157714E-1,3.031731614E-1,7.530319136E-1
2.321136886E2,-3.406480762E-1,1.509340315E-1,1.614699247E0
2.321236626E2,-3.588252059E-1,1.048532943E-1,2.577599425E0
2.321336356E2,-6.442089446E-1,3.576981550E-1,3.312857557E0
2.321436086E2,-7.381680722E-1,5.600382753E-1,3.373428864E0
2.321535826E2,-7.736404983E-1,6.771239448E-1,2.508323953E0
2.321635556E2,-7.614260302E-1,7.273089887E-1,1.463494928E0
2.321735296E2,-5.848534930E-1,6.700476444E-1,8.648669297E-1
2.321835026E2,-2.458702653E-1,4.636662211E-1,3.491647285E-1
2.321934766E2,-1.024609974E-1,1.948129995E-1,2.036661226E-1
2.322034496E2,-2.667443136E-1,-9.466028184E-2,7.266352433E-1
2.322134226E2,-6.689504874E-1,-4.709509747E-1,1.648423063E0
2.322233966E2,-1.266921624E0,-7.781081365E-1,2.487273391E0
2.322333696E2,-1.770485590E0,-1.027435897E0,2.922945337E0
2.322433436E2,-1.877507471E0,-1.271830654E0,2.798020744E0
2.322533166E2,-1.682880705E0,-1.302612590E0,2.120033165E0
2.322632906E2,-1.311654432E0,-1.025856710E0,1.270395309E0
2.322732636E2,-8.786160725E-1,-7.295553428E-1,3.385532016E-1
2.322832366E2,-5.353547295E-1,-6.107277878E-1,-6.880114603E-1
2.322932106E2,-2.969832624E-1,-6.088351902E-1,-1.510297211E0
2.323031836E2,-1.850699851E-1,-5.081030135E-1,-2.088709046E0
2.323131576E2,-2.691778516E-1,-4.294019759E-1,-2.415508760E0
2.323231306E2,-4.859346475E-1,-4.485032214E-1,-2.489155610E0
2.323331046E2,-6.773883851E-1,-5.024629354E-1,-2.446269207E0
2.323430776E2,-7.008599858E-1,-5.823728849E-1,-2.483642855E0
2.323530506E2,-6.834069242E-1,-5.438226306E-1,-2.571315422E0
2.323630246E2,-6.274630306E-1,-3.947693561E-1,-2.640387411E0
2.323729976E2,-4.025105580E-1,-2.822923158E-1,-2.608294968E0
2.323829716E2,-1.510479791E-1,-2.123150316E-1,-2.382512337E0
2.323929446E2,-1.780517366E-2,-8.538615927E-2,-2.125904354E0
2.324029186E2,4.957463119E-2,4.869341925E-2,-1.967229633E0
2.324128916E2,8.549086098E-2,1.512987515E-1,-1.913860341E0
2.324228646E2,9.665794652E-2,1.795945975E-1,-1.887418063E0
2.324328386E2,1.780658430E-1,1.440110743E-1,-1.804772347E0
2.324428116E2,3.210047572E-1,1.334308299E-1,-1.672528794E0
2.324527856E2,3.407388542E-1,8.746981457E-2,-1.447302234E0
2.324627586E2,1.651690049E-1,2.664137632E-3,-1.164129766E0
2.324727316E2,-1.071092598E-1,-7.710518628E-2,-6.988668162E-1
2.324827056E2,-3.392726284E-1,-1.389310133E-1,-1.050007904E-1
2.324926786E2,-4.843062710E-1,-1.790005204E-1,3.757409084E-1
2.325026526E2,-5.785481846E-1,-2.027542493E-1,6.220642233E-1
2.325126256E2,-6.681111196E-1,-1.968308736E-1,7.652134180E-1
2.325225996E2,-6.295099946E-1,-1.475903012E-1,8.080641532E-1
2.325325726E2,-3.611640921E-1,-8.832920909E-2,6.864905995E-1
2.325425456E2,1.362723940E-1,1.215051413E-2,4.737536913E-1
2.325525196E2,6.381211160E-1,1.122946072E-1,3.343993396E-1
2.325624926E2,8.734914266E-1,1.542945725E-1,3.744007266E-1
2.325724666E2,8.972903252E-1,1.757516612E-1,6.019275820E-1
2.325824396E2,7.587196465E-1,1.264587562E-1,1.006105839E0
2.325924136E2,4.729731611E-1,5.079563946E-2,1.259138249E0
2.326023866E2,3.784298236E-1,-6.984206736E-2,1.286474567E0
2.326123596E2,6.160217106E-1,-1.426530585E-1,1.283548036E0
2.326223336E2,9.767545706E-1,-7.410234869E-2,1.297953236E0
2.326323066E2,1.261967424E0,-7.590139076E-2,1.350361245E0
2.326422806E2,1.420040175E0,-2.994087240E-1,1.552863187E0
2.326522536E2,1.189456103E0,-6.200450335E-1,2.022016874E0
2.326622266E2,5.879666968E-1,-8.884601524E-1,2.527120412E0
2.326722006E2,2.304424234E-2,-1.053293746E0,2.787951838E0
2.326821736E2,-3.281377025E-1,-1.084308840E0,2.685539610E0
2.326921476E2,-3.866909891E-1,-1.086798000E0,2.290907518E0
2.327021206E2,-4.606312238E-2,-1.119362167E0,1.951036354E0
2.327120946E2,4.762001663E-1,-9.737312678E-1,1.644954495E0
2.327220676E2,1.091342602E0,-6.897010133E-1,1.270742049E0
2.327320406E2,1.597357429E0,-3.977249774E-1,8.427229393E-1
2.327420146E2,1.818909891E0,-2.064977829E-1,4.303059554E-1
2.327519876E2,1.926052371E0,-1.359829934E-1,9.088912010E-2
2.327619616E2,1.892650736E0,-4.201853022E-2,-1.086061835E-1
2.327719346E2,1.824809878E0,7.435772583E-2,-1.399525219E-1
2.327819086E2,1.811696328E0,1.293345630E-1,-1.878727931E-1
2.327918816E2,1.680429260E0,6.575033203E-2,-2.102056485E-1
2.328018546E2,1.407100872E0,-4.269973084E-2,-6.706054688E-2
2.328118286E2,9.707919455E-1,-1.417762685E-1,2.110786378E-1
2.328218016E2,6.473439293E-1,-2.336848506E-1,2.665067339E-1
2.328317756E2,4.905705028E-1,-2.255176060E-1,-1.038284236E-1
2.328417486E2,4.584442920E-1,-1.751153380E-2,-5.763448441E-1
2.328517216E2,6.388333069E-1,2.270254567E-1,-1.036355240E0
2.328616956E2,8.467260893E-1,3.922543225E-1,-1.435392040E0
2.328716686E2,8.762072390E-1,4.671267495E-1,-1.707340778E0
2.328816426E2,8.300700031E-1,4.616806528E-1,-1.861416664E0
2.328916156E2,7.103179302E-1,4.250936012E-1,-1.967329620E0
2.329015896E2,5.218572727E-1,2.942045559E-1,-2.080676726E0
2.329115626E2,3.480149467E-1,1.559996206E-1,-2.097709665E0
2.329215356E2,1.249088055E-1,1.318471116E-1,-1.903968022E0
2.329315096E2,-8.491655476E-2,1.549614474E-1,-1.629417273E0
2.329414826E2,-1.261939504E-1,1.608098325E-1,-1.446982976E0
2.329514566E2,-6.013897844E-2,2.405412957E-1,-1.564745899E0
2.329614296E2,1.240415903E-1,3.154270251E-1,-1.907723688E0
2.329714026E2,3.284413192E-1,4.444961245E-1,-2.130005592E0
2.329813766E2,4.423281232E-1,6.778829134E-1,-2.131356883E0
2.329913496E2,4.409033760E-1,8.385051964E-1,-2.102250028E0
2.330013236E2,3.013610362E-1,8.454686455E-1,-2.189712680E0
2.330112966E2,2.475905527E-1,7.385471910E-1,-2.202411663E0
2.330212706E2,-3.375597596E-3,6.673007686E-1,-1.928381317E0
2.330312436E2,-5.127438755E-1,5.290486170E-1,-1.322019206E0
2.330412166E2,-1.034078188E0,2.786721584E-1,-6.145733553E-1
2.330511906E2,-1.515697115E0,1.007117115E-1,1.539414006E-1
